gsea0,geometry,Gi_gsea0,Gi_sum
0.0,POINT (0.2506873686255791 0.2249170151840653),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.2568799661006268 0.0831504314079483),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.2468155868717607 0.0852797555947815),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.2267592427816101 0.1377308242096199),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.2398128515211012 0.1921076492014325),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.1931538496040578 0.2998928804274686),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.2743776115929782 0.2081086359261901),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.2805279700861317 0.1467430097346794),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.2787008575471855 0.0845359804607721),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.2846632852310528 0.0655303723912487),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3145891495356237 0.3559117822756465),-0.0780906963925058,-0.0780906963925058
0.0,POINT (0.3055901481818486 0.2227865116297032),-0.07809069639250579,-0.07809069639250579
0.0,POINT (0.3322506241987221 0.0730697358241188),-0.0780906963925058,-0.0780906963925058
